fold_id,entanglement,feature_map_reps,ansatz_reps,element test,actual test,predicted test,element train,actual train,predicted train,final_train_loss,final_test_loss,gpu_mem_allocated,gpu_mem_max_allocated
96,full,1,6,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 1 1 1 0 1 0 0 0 0 1 0 0 0 1 1 0],[1 1 1 0 1 1 1 1 1 0 0 0 0 1 0 1 0 1 1 1],0.5995491743087769,0.5273212194442749,,
96,full,2,1,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 0 0 0 1 0 0 1 0 1 1 1 1 1 0 0 1 0],[0 0 1 0 1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 0],0.6556309461593628,0.6399739980697632,,
96,full,2,2,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 1 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 0],[0 1 1 0 1 0 1 0 0 1 1 1 1 1 0 1 1 0 1 1],0.6761021018028259,0.6482722163200378,,
96,full,2,3,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 0 0 0 1 1 0 0 0 1 0 1 1 1 1 1 1 0],[0 1 1 0 0 0 1 1 0 0 1 1 0 1 1 1 1 1 1 0],0.5877050757408142,0.6292577385902405,,
96,full,2,4,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 1 0 1 1 0 1 0 0 1 0 1 0 0 0 1 0 1],[0 0 1 1 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 1],0.6294454336166382,0.6175141334533691,,
96,full,2,5,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 1 0 1 0 1 1 0 0 0 0 0 0 1 1 1 0 1],[1 1 1 1 1 1 0 0 1 0 0 0 0 0 0 1 1 1 0 1],0.6234539747238159,0.6364203095436096,,
96,full,2,6,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 0 1 0 0 0 0 1 1 1 1 0 0 1 1 0 1 0],[1 1 1 0 1 1 0 1 1 1 1 1 1 0 0 0 1 1 1 0],0.6295948028564453,0.4684866666793823,,
96,full,3,1,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 0 1 1],[0 1 0 0 1 1 1 0 0 0 1 0 0 0 1 1 0 1 1 0],0.6955459713935852,1.0577514171600342,,
96,full,3,2,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 0 1 1 1 0 1 0 1 0 1 1 0 0 0 1 0 1],[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0],0.7141640186309814,0.8044611215591431,,
96,full,3,3,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 0 1 0 0 1 0 0 1 0 1 1 0 1 1 0 0],[1 0 0 1 0 0 0 0 1 1 0 1 0 1 1 1 0 1 0 0],0.6740462779998779,0.8892650604248047,,
96,full,3,4,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 1 1 0 1 0 0 1 0 1 0 0 1 0 0 1 0 1],[0 1 0 0 1 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0],0.762669026851654,1.0341640710830688,,
96,full,3,5,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 0 0 0 1 0 0 1 0 0 1 1 0 1 1 1 1 1],[0 0 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1 0 0],0.6479569673538208,0.8142601251602173,,
96,full,3,6,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 1 1 0 0 1 1 0 0 0 0 1 0 1 1 0 0 1],[1 0 1 0 1 1 1 1 0 1 0 0 0 1 0 1 1 0 1 1],0.6248337030410767,0.5246601104736328,,
96,full,4,1,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 1 1 0 0 1 0 1 0 0 1 1 1 0 1 0 0 1],[0 0 0 1 0 1 1 1 0 1 0 0 1 1 1 1 1 0 1 1],0.6304601430892944,0.4971952736377716,,
96,full,4,2,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 1 1 0 0 0 0 0 1 1 1 0 0 1 1 0 0 0],[1 1 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 1 1 0],0.6672263145446777,0.4114075601100921,,
96,full,4,3,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 1 0],[1 1 1 0 1 1 1 0 0 0 0 1 0 0 0 0 1 1 0 0],0.5617221593856812,0.4724870324134826,,
96,full,4,4,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 1 0 1 1 0 1 0 0 0 1 1 1 0 1 0 0 0],[0 0 0 1 0 1 1 1 1 0 0 0 1 1 1 0 0 0 0 0],0.5829808115959167,0.5558772087097168,,
96,full,4,5,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 1 1 0 1 0 0 0 1 1 0 1 0 1 1 0 1 0],[1 0 1 1 1 0 1 1 0 0 1 1 0 1 0 1 1 0 1 1],0.5811415910720825,0.4507627785205841,,
96,full,4,6,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 1 1 1 0 0 0 1 0 0 1 0 0 1 1 1 1 0],[1 0 0 1 1 1 0 1 0 1 0 0 1 1 0 0 1 1 0 1],0.619814932346344,0.421673059463501,,
96,full,5,1,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 0 0 0 1 1 1 0 1 1 1 1 0 1 1 0 0 0],[0 1 1 0 0 0 1 1 0 1 1 1 1 1 0 1 1 0 0 1],0.5856639742851257,0.731338381767273,,
96,full,5,2,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 0 0 1 1 0 1 0 1 1 1 0 1 0 0 1 0 0],[1 0 0 1 1 1 1 0 0 0 1 1 1 0 1 0 0 1 1 0],0.6410472393035889,0.7929816842079163,,
96,full,5,3,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 0 0 1 0 0 1 1 1 1 1 0 0 0 1 1 1 0],[1 0 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0],0.6219142079353333,0.7051434516906738,,
96,full,5,4,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 0 0 1 0 1 1 1 1 1 1 0 0 0 0 0 0 1],[1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 1 1 0 1],0.6403964757919312,0.8453547954559326,,
96,full,5,5,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 0 0 1 0 1 1 0 0 1 0 0 1 1 1 1 1 0 1],[0 0 1 0 1 0 1 1 1 1 1 0 0 1 1 1 1 1 0 1],0.5763792991638184,0.7026306390762329,,
96,full,5,6,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 0 0 0 1 1 1 0 0 1 1 1 1 1 0 0 1 0 1],[0 0 1 0 1 1 0 1 0 0 1 1 1 1 1 1 0 1 0 1],0.594319224357605,0.8166048526763916,,
96,full,6,1,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 1 1 0 0 1 0 0 1 1 1 0 0 1 0 0 0 0],[0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],0.6923128366470337,0.99640154838562,,
96,full,6,2,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 1 1 0 1 1 0 1 0 1 0 0 1 0 0 1 0 1],[0 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0 1],0.6967052221298218,0.9375912547111512,,
96,full,6,3,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 1 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 1],[0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0],0.66660076379776,0.8414859771728516,,
96,full,6,4,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 1 1 1 0 0 0 1 0 0 0 1 1 0 0 1 0],[0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 1 1 0],0.6891133189201355,1.028480887413025,,
96,full,6,5,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 1 1 0 0 1 1 1 1 0 0 0 0 0 0 1 0],[0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0],0.6437831521034241,0.9333489537239076,,
96,full,6,6,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 0 1 0 0 0 1 0 1 1 0 0 1 0 1 1 0],[1 1 1 1 0 0 0 0 1 1 1 1 0 0 0 1 0 0 1 1],0.6791192889213562,0.9000804424285889,,
96,circular,1,1,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 0 1 0 0 0 1 1 0 1 0 1 0 0 1 1 1 0],[1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 1 0 1],0.6718870401382446,0.7057725191116333,,
96,circular,1,2,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 1 1 0 1 1 1 1 1 0 0 0 0 0 0 0 0],[1 1 1 0 1 1 0 1 1 1 1 1 1 0 0 1 0 1 0 1],0.6220349073410034,0.4928695857524872,,
96,circular,1,3,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 1 0 0 1 0 0 1 1 0 1 1 1 0 0 1 0 1],[1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 0 0 1 0 1],0.6063605546951294,0.5343498587608337,,
96,circular,1,4,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 1 1 0 1 0 1 0 0 0 1 1 1 0 0 1 0 0],[1 0 1 1 1 0 1 0 1 0 0 1 1 1 1 0 0 1 0 0],0.5848215222358704,0.6410687565803528,,
96,circular,1,5,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 0 0 1 1 1 0 0 1 1 0 1 0 1 1 1 1 0 0],[1 0 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1],0.5984570384025574,0.603083074092865,,
96,circular,1,6,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 0 0 1 1 0 0 0 1 0 1 0 0 1 0 1 1 1],[1 1 1 1 0 0 1 0 1 0 1 0 1 1 0 1 0 1 1 1],0.613143801689148,0.7013461589813232,,
96,circular,2,1,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 1 1 0 0 0 0 1 1 0 0 0 0 1 1 1 0 1],[1 1 1 1 0 0 0 1 1 1 1 1 1 1 0 0 1 1 0 1],0.7204651236534119,0.6492353081703186,,
96,circular,2,2,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 0 1 1 0 1 0 1 0 1 0 1 0 0 1 1 1 0 1],[1 0 0 1 1 0 1 0 1 0 1 0 0 1 1 1 1 1 1 1],0.5960043668746948,0.616653323173523,,
96,circular,2,3,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 0 1 1 0 1 1 1 1 1 0 0 0 1 0 0 1 0 1],[0 1 1 1 1 0 0 1 1 1 1 0 0 1 1 1 0 0 1 0],0.6784993410110474,0.6745193600654602,,
96,circular,2,4,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 1 0 1 1 0 1 0 0 0 0 0 1 1 1 0 0],[1 0 1 0 1 1 1 1 0 1 0 0 1 0 0 1 1 1 0 1],0.6204232573509216,0.5862497687339783,,
96,circular,2,5,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 0 0 1 0 0 0 1 1 1 1 0 1 0 1 0 1 0],[1 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 1 0 1 0],0.6985166668891907,0.9053524136543274,,
96,circular,2,6,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 1 0 1 0 0 1 0 0 0 0 1 1 1 1 1 0 1],[1 1 1 1 0 1 0 0 1 1 0 0 1 1 1 1 1 1 0 1],0.5804941654205322,0.4726018607616424,,
96,circular,3,1,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 1 1 0 0 0 0 1 1 0 0 1 1 1 0 0 1 0 1],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],0.7811574935913086,1.0137861967086792,,
96,circular,3,2,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 0 0 1 1 0 0 1 1 0 0 1 1 1 0 1 1 0],[1 0 1 1 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 1],0.6866584420204163,0.9190778136253356,,
96,circular,3,3,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 1 1 1 0 0 1 0 1 0 0 1 1 0 1 0 1 0 0],[0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0],0.7028352618217468,0.7244768142700195,,
96,circular,3,4,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 0 0 0 1 0 1 1 0 1 0 1 0 1 1 0 1 0],[0 1 1 0 1 0 0 0 1 1 0 1 0 0 0 1 1 0 1 0],0.6389998197555542,0.7788324952125549,,
96,circular,3,5,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 0 1 0 0 1 1 0 1 0 0 0 1 0 0 1 0 1 1],[1 1 0 0 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0 0],0.6455087065696716,0.8642228245735168,,
96,circular,3,6,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 0 1 0 1 1 1 0 0 0 0 0 1 1 1 0 0 1 1 1],[0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 1 1],0.6456573009490967,0.92924702167511,,
96,circular,4,1,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 1 1 0 0 0 0 1 1 0 0 0 0 0 1 1 1 1 1 0],[0 0 1 1 1 0 0 1 0 0 0 0 0 0 1 1 1 1 1 1],0.6261526346206665,0.9225659370422364,,
96,circular,4,2,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 0 1],[1 1 0 1 1 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1],0.5815078616142273,0.3964016139507293,,
96,circular,4,3,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 1 1 1 1 1 0 1 1 0 0 0 0 1 1 0 0 0],[1 1 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0],0.6677483320236206,0.3807845711708069,,
96,circular,4,4,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 1 0 0 1 1 0 1 0 1 0 1 1 0 1 1 0 0],[1 1 0 1 1 0 1 1 0 0 1 1 0 1 1 0 1 1 1 0],0.5959059000015259,0.5408675074577332,,
96,circular,4,5,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 0 0 0 1 1 0 0 0 1 1 1 0 1 0 1 1 1],[0 0 0 0 1 0 1 1 0 0 1 1 1 0 0 0 0 1 0 0],0.6924023628234863,1.154544234275818,,
96,circular,4,6,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[1 0 0 1 1 1 1 0 1 1 0 0 0 1 0 0 0 0 1 1],[1 0 0 1 1 0 1 0 1 1 0 1 1 1 1 0 0 0 1 1],0.587642252445221,0.8919669389724731,,
96,circular,5,1,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 1 0 1 0 0 1 1 1 0 1 1 0 1 0 0 0 1],[0 1 0 1 1 0 1 0 1 1 1 1 1 0 0 1 1 0 1 0],0.6460648775100708,0.6678356528282166,,
96,circular,5,2,['Pr'],[1],[1],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 1 0 1 1 1 0 0 1 0 1 0 1 1 0 0 1 0],[0 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 0 0 1 0],0.6302381157875061,0.6384313106536865,,
96,circular,5,3,['Pr'],[1],[0],['Be' 'Sc' 'Ti' 'Co' 'Zn' 'Y' 'Zr' 'Ru' 'Nd' 'Gd' 'Tb' 'Dy' 'Ho' 'Er' 'Tm' 'Lu' 'Re' 'Os' 'Tl' 'Tc'],[0 1 0 0 1 1 0 1 1 0 0 1 0 0 1 1 1 1 0 0],[0 1 0 1 1 0 1 1 1 0 0 1 0 0 0 1 0 1 0 0],0.6559130549430847,0.780409038066864,,
